restaurant_id,restaurant_name,dish_name,dish_desc,price,num_purchases,num_likes,num_dislikes,restaurant_district,restaurant_city,restaurant_rating,num_ratings,restaurant_type,city_id,Latitude,Longitude,avg_price,uuid
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,Lê - Lựu,,42000,36,0,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,d0435ced-c34a-44dd-b844-9151505f6912
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP CÀ CHUA/ Chai nguyên chất, không đường không đá",,33000,17,1,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,187d6965-e59f-4aa1-9c56-1249e6ed004a
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,Nước Ép CA RỐT + CHANH DÂY,,40000,0,0,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,b3370b01-489e-4b02-80b3-4518acb412bd
4312,Mtea & Coffee - Trần Quốc Toản,Trà xoài đá xay,,49000,0,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,e1e1c64a-587a-497b-a5bf-9e0d83995fb5
80,Sinh Tố Tao Đàn - Hoàng Sa,Soda Đào,,38000,12,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,30be7f7b-2b94-4ea7-98c2-44730c153156
4283,The Coffee Factory - Trương Định,COMBO FACTORY 1,Cà Phê Đen + Bánh Mì Que Pate Chà Bông,39000,0,0,0,Quận 3,Hồ Chí Minh,5.0,32,Cà Phê/Trà,189,10.778249740600586,106.68907165527344,42000,b60d3a50-0b31-4b19-a7d4-a0932fd24e2e
22408,Nước Ép Minh Anh - Sinh Tố & Trái Cây Tươi - Đường Số 41,Táo + Ổi,táo ổi có vị chua ngọt thanh mát của ổi hòa quyện với vị ngọt dịu của táo. Tăng cường sức khỏe xương. CHỈ SỬ DỤNG ĐƯỜNG PHÈN NẤU CHÍN TẠO VỊ NGỌT THANH ,31000,54,1,0,Quận 4,Hồ Chí Minh,4.9,641,Sinh tố/Nước ép/Sữa,189,10.758429527282717,106.70020294189452,25000,8b85a379-66b7-4247-9f58-e2182cadf0bc
25555,Nâu Đá Cà Phê - Cống Quỳnh,Chuối xương rồng lên men,,50000,0,0,0,Quận 1,Hồ Chí Minh,4.5,17,Cà Phê/Trà,189,10.763469696044922,106.69065856933594,55000,2f0ceed4-d880-4715-862a-be2f4333d3fc
7503,Tui Bán Trà - Tiệm Trà Chanh Hong Kong - Nguyễn Thượng Hiền,Trà Sữa Hong Kong,Đã có sẵn sương sáo,30000,7,0,0,quận 3,thành phố Hồ Chí Minh,4.9,48,Trà sữa,189,10.774530410766602,106.68380737304688,35000,b71dd0f3-f920-4e3d-b119-830c6f22768d
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Lê,400gr,69000,3,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,a079c6e4-1f35-4214-9149-61a1aafc4c2f
13179,Rau Má & Nước Ép Tony - Đoàn Văn Bơ,Nước ép thơm cóc,,35000,2,0,0,Quận 4,Hồ Chí Minh,4.9,98,Sinh tố/Nước ép/Sữa,189,10.758819580078123,106.71114349365234,35000,fe68378f-9b3b-4a7c-bf47-829413771e91
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Sinh tố bơ dừa,1 ly,49000,1,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,8fb40640-dbaa-4fca-a1e8-ac0ef1b7bd8a
4210,Sinh Tố Pé Trâm - Lý Chính Thắng,Nước ép cà chua,,28000,4,0,0,Quận 3,Hồ Chí Minh,5.0,78,Sinh tố/Nước ép/Sữa,189,10.790849685668944,106.68566131591795,35000,aea7a278-008a-4e01-90ff-cb9a4ca137c4
23101,Sinh Tố & Nước Ép Hoa Nguyên - Vĩnh Hội,Nước ép cà rốt,,30000,0,0,0,Quận 4,Thành Phố Hồ Chí Minh,4.4,9,Sinh tố/Nước ép/Sữa,189,10.756190299987791,106.70455932617188,30000,98e4fd76-1cc8-41c4-a217-0a26e4a6069b
4740,GUTA CAFE - 107H Trương Định,Cafe latte,"Cafe latte có vị đắng nhẹ và hương thơm của espresso nhẹ nhàng, phần sữa thơm béo ngậy và ngọt dịu",40000,8,0,0,Quận 3,Thành phố Hồ Chí Minh,4.8,59,Cà Phê/Trà,189,10.778679847717283,106.6885986328125,45000,b078cab8-6f41-4ff6-9599-c784ff9f7599
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,[DEAL NHÓM] Combo 5,Combo ổi + thơm + sơ ri cóc ổi + táo củ dền thơm lê + cam,178000,5,0,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,b104301f-5e56-4542-840f-c6044b0938e2
25585,Rarities Coffee Brewery - Hòa Hưng,Coffee Chocolate Cream,"Cà phê Socola Kem Sữa. Sản phẩm có Độ ngọt nhất định, không thể làm KHÔNG NGỌT",60000,1,0,0,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,4ea96107-7220-444b-a18f-abe9593951d0
7722,Bros Milk Tea - Lê Thị Riêng,Lục trà sữa mật ong (M)/Honey green milk tea,Món chưa bao gồm topping,37000,291,2,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,26c9664e-0541-445b-9307-3b91a3c3a67d
7722,Bros Milk Tea - Lê Thị Riêng,Bạc xỉu Đà Lạt (L)/Dalat white coffee,Món chưa bao gồm topping,42000,10,0,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,0952a685-7197-4d54-a1f0-29dcc5529c53
80,Sinh Tố Tao Đàn - Hoàng Sa,Sinh Tố Bơ Việt Quất,Avocado Blueberry Smoothie,48000,46,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,4cf749a7-b40c-40c2-ba46-783584368cab
3080,Nhà Hàng Đoàn Viên - Huyền Trân Công Chúa,Yaourt cam,,36000,0,0,0,Quận 1,Hồ Chí Minh,5.0,1,Bún/Phở/Mỳ/Cháo,189,10.776989936828612,106.69342041015624,66000,8856a6dd-208b-446b-9fd0-891a02fbcdb6
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,Dưa Lưới,,42000,299,2,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,4b98e927-a12d-4e30-b1b3-faffe8ad7cb7
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Sinh Tố Cà Chua,,28000,5,0,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,e91654bb-701b-4511-9c3e-b8ef2242c425
12551,9AM - Điếu Cày 36 - Điện Biên Phủ,Mojito xoài,,45000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Cà Phê/Trà,189,10.79131031036377,106.69783782958984,40000,d77212ea-ddac-44dc-b1be-b5b12aa23260
8689, Rau Má Mix - 540 Nguyễn Thị Minh Khai,Sữa đậu xanh cốt dừa,"Sữa đậu xanh sánh mịn, ngọt bùi + Nước cốt dừa thơm béo",24000,69,0,0,Quận 3,Hồ Chí Minh,4.9,334,Sinh tố/Nước ép/Sữa,189,10.766409873962402,106.68213653564452,31000,99274780-3e9a-43e5-9e43-9d7b2d98e68c
12261,Lê Minh TakeAway - Phan Văn Hân,Trà tắc siêu ngon size lớn,,20000,3,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,cb41c356-f31c-4690-a0c4-a3036a82abf2
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Nước Ép Cà Chua - Cà Rốt ( Ly ),,28000,6,0,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,39559049-e3e7-4d30-935e-3b7f99c55eb2
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Cappucino,,35000,0,0,0,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,77ac60fd-0cfb-46d8-8bba-5792a93d2a49
499,Miki - Nước Ép & Trà Sữa - Trường Sa,Nước ép táo thơm cà chua,,40000,0,0,0,Quận 3,Hồ Chí Minh,4.6,11,Sinh tố/Nước ép/Sữa,189,10.785269737243652,106.68052673339844,40000,e9fcb1ce-7083-4bf4-a61a-be763017c76d
22265,Rau Má Mix - 210 Trần Quốc Thảo,Bánh Tráng Muối Tỏi XìKe,"Bánh tráng mềm dẻo, thấm đẫm muối tôm mằn mặn, tỏi phi thơm lừng và ớt bột cay tê tê. Càng ăn càng cuốn!",20000,1,0,0,Quận 3,Hồ Chí Minh,4.9,110,Sinh tố/Nước ép/Sữa,189,10.78582000732422,106.68173217773438,31000,ad63457c-e18d-4ea4-b970-2c17daaab965
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,khô Mực ,1 bịch  100gr ,69300,0,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,5ca8ea7e-e1c5-4417-b4b4-89ffc4eb4d17
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,St DÂU +VIỆT QUẤT,ST CHỈ DÙNG  * SỮA ĐẶC * ( KO DÙNG ĐƯỜNG),48000,5,1,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,8f20380c-bd23-46df-bd89-729b9c70591b
8207,Tiệm Trà Túi Nâu - Nguyễn Khắc Nhu,Honey Cold Brew,Hạt Arabica Cầu Đất ( light roast) với vị chua nhẹ của trái cây kết hợp với mật ong nguyên chất,38000,1,0,0,Quận 1,TP. Hồ Chí Minh,4.9,278,Cà Phê/Trà,189,10.76356029510498,106.69287872314452,37000,65f6bfbc-300c-40ca-a4f5-db582cd353da
15398,Juice Me - Sinh Tố Nước Ép Trái Cây - Cống Quỳnh,Melon Smoothie,Sinh tố Dưa Gang,39000,33,0,0,Quận 1,Hồ Chí Minh,4.8,560,Sinh tố/Nước ép/Sữa,189,10.765609741210938,106.68982696533205,49000,86ad880d-e39a-4e60-86eb-33d1e2d70f58
542,Nước Ép Số 2 - Nguyễn Thượng Hiền,Cóc cày miền Tây ép,,40000,4,0,0,Quận 3,Thành Phố Hồ Chí Minh,5.0,5,Sinh tố/Nước ép/Sữa,189,10.770560264587402,106.68636322021484,35000,f3a0b1aa-ac18-48e3-be6b-f8d6af6dfc99
28562,Thức Coffee - Cống Quỳnh,YOGURT MIX FRUIT,"Yaua trái cây, yaua nhà làm dùng cùng các loại trái cây xoài, dưa hấu, táo, dâu, hạt đác.",65000,1,0,0,Quận 1,TP.HCM,4.6,20,Cà Phê/Trà,189,10.763879776000977,106.69049835205078,55000,3809d3bb-a731-4560-a222-8bfc3b0f6b1b
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Nước ép dưa lưới,,49000,4,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,afc262f9-6a9d-4eda-8f8f-783a65588d7f
4312,Mtea & Coffee - Trần Quốc Toản,Yaourt hũ,,12000,0,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,d2299949-4e09-48b2-b32b-0c73c847281f
25555,Nâu Đá Cà Phê - Cống Quỳnh,Soda dâu,,50000,0,0,0,Quận 1,Hồ Chí Minh,4.5,17,Cà Phê/Trà,189,10.763469696044922,106.69065856933594,55000,5978064f-bda4-4524-b651-e2ac6fa57132
21986,Cô Mười - Nước Mía Sầu Riêng - Trần Xuân Soạn,Nước Mía Và Dâu Tươi Nguyên Chất Ly Vừa, mía và dâu Tươi Nguyên Chất được làm tại chỗ khi có khách hàng đặt món,18000,11,0,0,Quận 7,Hồ Chí Minh,4.7,60,Sinh tố/Nước ép/Sữa,189,10.75154972076416,106.69499969482422,20000,dbc05b81-f93c-40b2-9c08-73bca41911ca
7722,Bros Milk Tea - Lê Thị Riêng,Sữa tươi Matcha Uji (L)/Uji Matcha Latte,,60000,88,0,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,f0f23678-f731-4b34-b1e3-e786e2862f35
14668,Chị Tư - Trà Đào & Trà Tắc - Tôn Đức Thắng,Cà phê sữa đá,,21000,6,0,0,Quận 1,Hồ Chí Minh,4.5,12,Cà Phê/Trà,189,10.783269882202148,106.70630645751952,24000,5a42c5e9-af94-4543-843d-4ec9171e4110
26732, Rau Má Mix - 50 Tôn Đản,Combo 6,Sữa khoai môn cốt dừa + Sương sáo hạt chia + thạch lá dứa + trân châu tuyết trắng,35000,19,0,0,Quận 4,Thành phố Hồ Chí Minh,4.8,121,Sinh tố/Nước ép/Sữa,189,10.761289596557615,106.70748138427734,31000,914bf8fb-e757-4106-ad87-0e88b5e59968
80,Sinh Tố Tao Đàn - Hoàng Sa,Americano,650mL,30000,39,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,ed04e92b-1d45-4ce3-a2df-fb0c880e0ac5
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP THƠM/ Chai nguyên chất, không đường không đá",,33000,120,0,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,dd8b579e-513d-489e-b280-be4713dfee66
84,Sinh Tố Nước Ép Minh Long - Nguyễn Trãi,Sinh Tố Bơ,,30000,199,1,0,Quận 1,Hồ Chí Minh,4.9,92,Sinh tố/Nước ép/Sữa,189,10.763520240783691,106.68594360351562,30000,300afdfe-dc3c-4593-8135-edbe5e2ff365
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,Thơm - Ổi,,42000,115,0,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,4f738f55-4dec-4bb8-8d3c-c5ec60590047
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Ép Cà Rốt Đóng Chai,Đóng chai không đá,45000,7,0,1,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,32193d22-0483-4fed-905d-94b89676e9e9
23342,Trà Dâu Thi Thi - Hồ Thị Kỷ,Trà tắc - lớn,Ly lớn,15000,24,0,0,Quận 10,Hồ Chí Minh,4.9,52,Cà Phê/Trà,189,10.76650047302246,106.67627716064452,25000,e735fcbd-71af-409b-8012-426538867952
13853,Núp Coffee & Tea - Trường Sa,Nước dừa tắc thơm tươi - ly 700ml,,35000,349,3,0,Quận 3,Thành phố Hồ Chí Minh,4.9,2699,Cà Phê/Trà,189,10.785189628601074,106.68038177490234,39000,811e5031-1960-46d3-b7fe-93ba41f8b76e
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Xoài non - Cóc non mắm ruốc,450gr - 550gr ,69000,5,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,3975b2ae-30f2-4e2d-a9fd-d7b57d3b7675
15398,Juice Me - Sinh Tố Nước Ép Trái Cây - Cống Quỳnh,Sapota Smoothie,Sinh tố Sapoche,42000,62,0,0,Quận 1,Hồ Chí Minh,4.8,560,Sinh tố/Nước ép/Sữa,189,10.765609741210938,106.68982696533205,49000,66671dd1-04a4-4fe9-88e4-609e7d246f38
122,CAFECUB - Cà Phê & Trà Trái Cây Tươi - Vĩnh Hội,Trà Dâu Tằm Hạt Đác,"Trà dâu tằm một món đồ uống đang được ưa thích hiện nay cùng hạt đác rim handmade với vị ngọt vừa phải, vị chua tự nhiên, hòa quyện với nhau rất hấp dẫn.",45000,121,2,0,Quận 4,Hồ Chí Minh,4.9,766,Cà Phê/Trà,189,10.756150245666504,106.70226287841795,39000,88a6e693-e956-49d5-a5ce-1017a416145a
14458,Chuk Express Trà & Cà Phê - Trần Cao Vân,Trà Lài Sữa Bánh Flan Kem Muối Biển - Size L ,Trà lài sữa ngọt thanh kết hợp cùng kem muối biển thơm béo và bánh flan homemade đậm trứng béo sữa.,30000,64,11,0,Quận 1,Hồ Chí Minh,4.6,102,Cà Phê/Trà,189,10.784460067749023,106.69715118408205,25000,1ed9c130-ff98-454d-9275-e69db985d498
14668,Chị Tư - Trà Đào & Trà Tắc - Tôn Đức Thắng,Đá me,,23000,23,0,0,Quận 1,Hồ Chí Minh,4.5,12,Cà Phê/Trà,189,10.783269882202148,106.70630645751952,24000,0a03c73b-42e3-42cc-a822-c0a3a17444bc
22408,Nước Ép Minh Anh - Sinh Tố & Trái Cây Tươi - Đường Số 41,Táo + Thơm," táo thơm có vị chua ngọt thanh mát của thơm hòa quyện với vị ngọt dịu của táo. Giúp da đẹp, tốt cho sức khỏe răng miệng.CHỈ SỬ DỤNG ĐƯỜNG PHÈN NẤU CHÍN TẠO VỊ NGỌT THANH ",31000,327,3,0,Quận 4,Hồ Chí Minh,4.9,641,Sinh tố/Nước ép/Sữa,189,10.758429527282717,106.70020294189452,25000,4632603c-52b0-476b-8765-3de5fabea437
10980,Nina - Sinh Tố Bùi Viện - Bùi Viện,Nước ép THƠM,,35000,10,0,0,Quận 1,Hồ Chí Minh,4.7,69,Sinh tố/Nước ép/Sữa,189,10.767149925231934,106.6929168701172,40000,1013fcfe-bbed-41c2-8b4b-ca05627f2151
4312,Mtea & Coffee - Trần Quốc Toản,Trà sữa Mtea baileys,Vì là đá cafe nên không thể để đá riêng.,59000,7,0,0,Quận 3,Hồ Chí Minh,5.0,8,Cà Phê/Trà,189,10.789549827575684,106.68948364257812,40000,27eadf5a-bb47-45d2-b505-6aba4e1fd290
29392,Guta Cafe - Nguyễn Du,Trà Dâu Tằm,Vị chua nhẹ của dâu tằm hòa quyện với hương trà thơm nhẹ tạo cảm giác sảng khoái khi thưởng thức,35000,0,0,0,Quận 1,Hồ Chí Minh,5.0,2,Cà Phê/Trà,189,10.777509689331056,106.69873809814452,45000,e105b964-fa85-4e99-b821-349fd7329a8b
12261,Lê Minh TakeAway - Phan Văn Hân,Nước Mía Ép Thơm - Ly Lớn,,15000,4,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,1ca91e5d-a26d-4c64-8a3c-ffc779bc3db3
7722,Bros Milk Tea - Lê Thị Riêng,Lục trà lài (M)/Green tea ,Món chưa bao gồm topping,27000,23,0,0,Quận 1,Hồ Chí Minh,5.0,465,Trà sữa,189,10.771380424499512,106.69239044189452,42000,e4f17c0a-776e-44a4-8d4a-16fda8e2ba02
13853,Núp Coffee & Tea - Trường Sa,Cà Phê Sữa Tươi - Ly 1 Lít,,35000,2148,31,1,Quận 3,Thành phố Hồ Chí Minh,4.9,2699,Cà Phê/Trà,189,10.785189628601074,106.68038177490234,39000,e513efef-7c1e-469c-b28b-8024d9a579d4
6608,Sinh Tố Tao Đàn - Nguyễn Hữu Cảnh,Cookie Dừa,,45000,5,0,0,Quận Bình Thạnh,Hồ Chí Minh,4.8,224,Sinh tố/Nước ép/Sữa,189,10.788869857788086,106.70982360839844,45000,f1d19453-401c-4ffd-aff2-ebf24eac4de1
4283,The Coffee Factory - Trương Định,TRÀ SỮA MATCHA,,39000,3,0,0,Quận 3,Hồ Chí Minh,5.0,32,Cà Phê/Trà,189,10.778249740600586,106.68907165527344,42000,81378c89-dbd9-4de2-a7cd-ccb473c7953f
12261,Lê Minh TakeAway - Phan Văn Hân,Sinh tố dừa - Ly Lớn,,35000,2,0,0,Bình Thạnh,Hồ Chí Minh,4.7,29,Sinh tố/Nước ép/Sữa,189,10.792539596557615,106.70796966552734,27000,54be09fc-eb4e-42da-a765-d6c16fdf40be
6621,Sinh Tố Tao Đàn - Võ Văn Tần,Sinh Tố Bơ Đậu Xanh,,48000,62,1,0,quận 3,Hồ Chí Minh,4.9,773,Sinh tố/Nước ép/Sữa,189,10.772480010986328,106.686767578125,45000,2968e78e-96d3-4f95-a460-69724e9c4259
6621,Sinh Tố Tao Đàn - Võ Văn Tần,Ép Cà Rốt Chanh Dây Đóng Chai,Đóng chai không đá,45000,3,0,0,quận 3,Hồ Chí Minh,4.9,773,Sinh tố/Nước ép/Sữa,189,10.772480010986328,106.686767578125,45000,0d3cfd89-eeba-4a48-bd21-037995791719
10005,123 Juicy - Nước Ép Trái Cây Tươi - Nam Kỳ Khởi Nghĩa,Nước mơ ngâm,,35000,13,0,0,Quận 3,Hồ Chí Minh,4.9,215,Sinh tố/Nước ép/Sữa,189,10.788979530334473,106.68473052978516,54000,9d7f44d1-439f-4732-9031-5f17d86f8636
28560,Thức Coffee - 40D Lý Tự Trọng,Kumquat cooler,Tắc xí muội đá xay ,65000,9,0,0,Quận 1,Hồ Chí Minh,4.8,75,Cà Phê/Trà,189,10.777130126953123,106.7001495361328,55000,e5ded347-7dcb-4f04-bada-c28b0b5f4724
25585,Rarities Coffee Brewery - Hòa Hưng,Cold Brew Arabica Ethiopia ,"Cà phê ủ lạnh Arabica Ethiopia: Hương Hoa trắng, Cam chanh, độ chua cao, ngọt dịu. Sản phẩm mặc định CÓ ĐƯỜNG.",60000,32,0,0,Quận 10,Hồ Chí Minh,5.0,29,Cà Phê/Trà,189,10.780110359191896,106.67637634277344,55000,9fd11467-2cbf-48b4-89da-55cb424b3fe0
27064,Ghé Xíu Đã - Juice & Smoothie,Chanh dây tươi sữa - Passion milk shake,chanh dây tươi kết hợp với sữa sẽ cho bạn vị chua ngọt thơm béo ko bị ngán ,30000,0,0,0,Quận 1,Hồ Chí Minh,0.0,0,Sinh tố/Nước ép/Sữa,189,10.764430046081545,106.68795776367188,35000,efddd245-311e-4a21-8b4a-ee7b2019fe05
28560,Thức Coffee - 40D Lý Tự Trọng,Trà xanh latte,Thức uống không thể điều chỉnh độ ngọt về 0%.,55000,8,0,1,Quận 1,Hồ Chí Minh,4.8,75,Cà Phê/Trà,189,10.777130126953123,106.7001495361328,55000,1bf16636-3b00-4c7b-9b06-18e78b1757db
80,Sinh Tố Tao Đàn - Hoàng Sa,Ép Cà Rốt Chanh Dây Đóng Chai,Đóng chai không đá,45000,7,0,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,fc04dab3-4ce8-4b1b-85e9-0b54af7ccb61
13179,Rau Má & Nước Ép Tony - Đoàn Văn Bơ,Rau má nước dừa,700ml,20000,147,2,1,Quận 4,Hồ Chí Minh,4.9,98,Sinh tố/Nước ép/Sữa,189,10.758819580078123,106.71114349365234,35000,4a399f45-c085-464d-a8fb-09fbf06b83aa
27450,K&C - Nước Ép Tại Chỗ - Nguyễn Thượng Hiền,"ÉP CẦN TÂY - TÁO - DƯA LEO/ Chai nguyên chất, không đường không đá",,43000,70,1,0,Quận 3,Hồ Chí Minh,4.9,143,Sinh tố/Nước ép/Sữa,189,10.77260971069336,106.6849136352539,30000,c7ecd9a0-2256-4edd-933f-d4f2f5947f37
27790,Su Nguyễn Food and Drink - Trần Hưng Đạo,Dưa lưới,450gr,69000,11,0,0,Quận 1,Hồ Chí Minh,4.7,20,Sinh tố/Nước ép/Sữa,189,10.757980346679688,106.68768310546876,69000,cfe5f498-213b-44f2-b358-a587d08da6a4
4210,Sinh Tố Pé Trâm - Lý Chính Thắng,Sinh tố xoài,,28000,83,1,0,Quận 3,Hồ Chí Minh,5.0,78,Sinh tố/Nước ép/Sữa,189,10.790849685668944,106.68566131591795,35000,ce64bdd6-b8a8-4f70-bb5c-555b6d63c410
30541,Nước Ép 100 Vị - Nguyễn Đình Chiểu,Thơm - Gừng - Lê,giảm stress,42000,52,1,0,Quận 3,Hồ Chí Minh,4.9,1061,Sinh tố/Nước ép/Sữa,189,10.769889831542969,106.68174743652344,36000,c28f5b79-4893-4795-acf2-f6e14ea01db5
4210,Sinh Tố Pé Trâm - Lý Chính Thắng,Trà sữa Cozy đào,,25000,41,0,0,Quận 3,Hồ Chí Minh,5.0,78,Sinh tố/Nước ép/Sữa,189,10.790849685668944,106.68566131591795,35000,35534e4f-e319-4a4c-9db9-bc5646de7acb
80,Sinh Tố Tao Đàn - Hoàng Sa,Sinh Tố Mãng Cầu Chanh Dây,Peach Passion Tea,45000,57,2,0,quận 1,Hồ Chí Minh,4.8,660,Sinh tố/Nước ép/Sữa,189,10.79304027557373,106.69918823242188,45000,d737aa22-b060-4244-bc94-550e08750619
29034,Cafe Tonkin Cottage - Lý Tự Trọng,NÂU TONKIN - Một trong những ly cafe sữa đá ngon nhất Sài Gòn,"Best seller của quán với hơn 100 ly được bán ra mỗi ngày, NâuTonkin là sự kết hợp hoàn hảo giữa hạt cafe Robusta tiệm cận đẳng cấp Fine Ro & 3 loại sữa mix tỷ lệ vàng cho ra hương vị đậm đà & tinh tế.",49000,148,2,0,Quận 1,Hồ Chí Minh,4.7,60,Cà Phê/Trà,189,10.77439022064209,106.69789123535156,49000,02134b1b-3b48-40ae-b13f-8ff4fc031893
499,Miki - Nước Ép & Trà Sữa - Trường Sa,Nước ép dền - cà rốt,,35000,0,0,0,Quận 3,Hồ Chí Minh,4.6,11,Sinh tố/Nước ép/Sữa,189,10.785269737243652,106.68052673339844,40000,fa3fe003-a87b-4816-b05e-1bed9bbd1f08
4283,The Coffee Factory - Trương Định,TRÀ SỮA LÀI MẬT ONG,,35000,1,0,0,Quận 3,Hồ Chí Minh,5.0,32,Cà Phê/Trà,189,10.778249740600586,106.68907165527344,42000,2ad706ba-d184-4092-b621-35b12c439f45
6621,Sinh Tố Tao Đàn - Võ Văn Tần,Sinh Tố Việt Quất,Blueberry Smoothie,37000,57,3,0,quận 3,Hồ Chí Minh,4.9,773,Sinh tố/Nước ép/Sữa,189,10.772480010986328,106.686767578125,45000,86b64b12-8581-4426-bc81-34fb5b02ccef
8207,Tiệm Trà Túi Nâu - Nguyễn Khắc Nhu,Trà Sen Vải,Được pha từ trà ướp cùng cánh hoa sen có vải tươi,42000,136,1,0,Quận 1,TP. Hồ Chí Minh,4.9,278,Cà Phê/Trà,189,10.76356029510498,106.69287872314452,37000,d47d1e25-43f6-4d2a-8d87-040888e723d8
4283,The Coffee Factory - Trương Định,NƯỚC ÉP CAM,,39000,0,0,0,Quận 3,Hồ Chí Minh,5.0,32,Cà Phê/Trà,189,10.778249740600586,106.68907165527344,42000,14d1b79a-07ec-4cd2-9972-f6252f8d84d0
23342,Trà Dâu Thi Thi - Hồ Thị Kỷ,Yaourt dâu,,30000,1,1,0,Quận 10,Hồ Chí Minh,4.9,52,Cà Phê/Trà,189,10.76650047302246,106.67627716064452,25000,a05fde3c-7077-4e77-95e7-4ced366a31cc
